sample	round	prj	nCtg	nPath	cov	signal	annotatedRatio
rand.24	3	See_sars_2023_mock	716	6	100	10.6416740401663	73.4390757223659
rand.25	3	See_sars_2023_mock	118	5	100	43.8884331419196	86.4134205570423
rand.26	3	See_sars_2023_mock	145	1	99.9598702471324	36.2187837002751	85.4667730536874
rand.27	3	See_sars_2023_mock	12	5	100	92.5092964450394	83.9952343129468
rand.28	3	See_sars_2023_mock	46	3	100	66.0645773160322	93.2990345528455
rand.29	3	See_sars_2023_mock	91	7	100	50.0749506903353	91.570796460177
rand.3	3	See_sars_2023_mock	262	12	100	27.5713956793407	83.0870585140201
rand.30	3	See_sars_2023_mock	290	11	100	23.8088456252537	67.703465550114
rand.31	3	See_sars_2023_mock	64	2	100	57.8779102568925	77.7078310563443
rand.32	3	See_sars_2023_mock	26	1	100	76.5028717294193	92.5258011950027
rand.33	3	See_sars_2023_mock	76	20	100	65.1215553500061	83.5876907680761
rand.34	3	See_sars_2023_mock	31	2	100	73.5556850179629	70.6443914081146
rand.35	3	See_sars_2023_mock	53	1	99.9699026853493	56.7938293183373	90.4889631518776
rand.36	3	See_sars_2023_mock	316	5	100	21.1571664007115	84.8154814734939
rand.37	3	See_sars_2023_mock	77	35	100	73.657804020615	83.9984451930552
rand.38	3	See_sars_2023_mock	39	2	100	69.1415154554573	94.7698899312994
rand.39	3	See_sars_2023_mock	80	34	100	72.6686401296532	86.972832334967
rand.4	3	See_sars_2023_mock	109	24	100	55.635145364322	91.3899333312269
rand.40	3	See_sars_2023_mock	34	5	100	74.6748834266701	90.6550703182828
rand.41	3	See_sars_2023_mock	756	30	100	12.2067706966748	83.5714189770041
rand.42	3	See_sars_2023_mock	30	7	100	77.5293780452852	92.8571428571429
rand.43	3	See_sars_2023_mock	60	2	100	57.8937334375536	67.7035225934981
rand.44	3	See_sars_2023_mock	32	15	100	83.7330749781422	85.6333527019175
rand.45	3	See_sars_2023_mock	134	6	100	40.793143668543	68.3790149892934
rand.46	3	See_sars_2023_mock	40	12	100	76.716055489354	74.9517188103515
rand.47	3	See_sars_2023_mock	93	4	100	49.3823038397329	91.1672320643297
rand.48	3	See_sars_2023_mock	136	34	100	54.6789665091172	81.6501705530392
rand.49	3	See_sars_2023_mock	99	18	100	55.8095266644684	78.0280161448971
rand.5	3	See_sars_2023_mock	226	2	100	27.2361871467485	79.8090406916483
rand.50	3	See_sars_2023_mock	90	3	100	49.3927125506073	75.9458167330677
rand.51	3	See_sars_2023_mock	143	7	100	39.7292046144505	73.7372312775774
rand.52	3	See_sars_2023_mock	120	27	100	54.7620367547191	81.4926013296161
rand.53	3	See_sars_2023_mock	35	4	100	72.6392812485528	75.9817197020988
rand.54	3	See_sars_2023_mock	242	11	18.2088753636759	5.05876341338784	71.922888736667
rand.55	3	See_sars_2023_mock	290	2	2.82914757716617	0.737885078323972	83.9507583079978
rand.56	3	See_sars_2023_mock	115	43	100	62.1974942525608	81.1328223397747
rand.57	3	See_sars_2023_mock	84	2	100	50.4207504207504	73.7353567625133
rand.58	3	See_sars_2023_mock	32	4	100	75.3947274415946	83.9624467673248
rand.59	3	See_sars_2023_mock	63	2	100	56.8470949731137	91.0472386245224
rand.6	3	See_sars_2023_mock	328	22	100	23.651927743327	85.5542268272912
rand.60	3	See_sars_2023_mock	137	31	100	52.2363979348689	82.2688769942317
rand.61	3	See_sars_2023_mock	93	20	100	58.9102654121612	89.7508923824713
rand.62	3	See_sars_2023_mock	54	28	100	81.6258724073528	80.836721592125
rand.63	3	See_sars_2023_mock	84	50	100	79.8781166961032	85.8295113079235
rand.64	3	See_sars_2023_mock	22	3	100	82.2823630689767	74.0662010324932
rand.65	3	See_sars_2023_mock	145	44	100	55.7066479322704	78.6063766869187
rand.66	3	See_sars_2023_mock	102	57	100	75.1955211761186	82.6900987824489
rand.67	3	See_sars_2023_mock	40	2	100	67.8182551418201	92.6134781397939
rand.68	3	See_sars_2023_mock	89	3	100	47.1709149119567	81.0354874424567
rand.69	3	See_sars_2023_mock	819	6	100	9.07129028584444	90.1455328795346
rand.7	3	See_sars_2023_mock	120	44	100	63.3694357497022	88.4414700544465
rand.70	3	See_sars_2023_mock	93	54	100	77.9746331910466	81.3559322033898
rand.71	3	See_sars_2023_mock	147	6	100	36.6840581042567	71.7596878119612
rand.72	3	See_sars_2023_mock	24	7	100	81.4569870759289	80.029948271168
rand.73	3	See_sars_2023_mock	157	27	100	46.450648965533	88.3836340014057
rand.74	3	See_sars_2023_mock	120	33	100	57.7201091801885	81.4274128142741
rand.75	3	See_sars_2023_mock	109	1	99.7425007524329	43.6684675187772	77.2059779077323
rand.76	3	See_sars_2023_mock	84	10	100	52.6356466876972	73.7686902660761
rand.77	3	See_sars_2023_mock	65	3	100	58.1329293694376	74.6675712347354
rand.78	3	See_sars_2023_mock	34	1	100	71.6965800731305	86.8107742970531
rand.79	3	See_sars_2023_mock	112	36	100	60.9168343106622	79.1370058044026
rand.8	3	See_sars_2023_mock	45	15	100	76.3035543582167	80.1962042724856
rand.80	3	See_sars_2023_mock	77	7	100	48.6860549186254	88.1128331943526
rand.81	3	See_sars_2023_mock	77	1	100	51.0829218457347	58.2199171568798
rand.82	3	See_sars_2023_mock	54	9	100	67.5911690547937	84.1176470588235
rand.83	3	See_sars_2023_mock	17	1	100	79.7798037961186	95.9525379037574
rand.84	3	See_sars_2023_mock	65	3	100	56.4680603102921	77.1187149669539
rand.85	3	See_sars_2023_mock	23	3	100	80.9643262654802	70.9945900957137
rand.86	3	See_sars_2023_mock	64	34	100	78.7830745681172	91.7375246929486
rand.87	3	See_sars_2023_mock	7	1	100	93.855274301308	48.4430832057172
rand.88	3	See_sars_2023_mock	62	4	100	59.8095274890855	70.310021629416
rand.89	3	See_sars_2023_mock	63	17	100	69.1005978188208	82.2969464705155
rand.9	3	See_sars_2023_mock	128	49	100	63.2356429380914	80.5476898813578
rand.90	3	See_sars_2023_mock	60	6	100	62.4098195402526	80.1556420233463
rand.91	3	See_sars_2023_mock	54	1	100	60.6902288589515	68.7483870967742
rand.92	3	See_sars_2023_mock	126	2	100	38.1989658529185	72.3713280418951
rand.93	3	See_sars_2023_mock	12	1	100	88.5929648241206	72.1171287898419
rand.94	3	See_sars_2023_mock	3	1	99.8562017188911	97.7030299064197	100
rand.95	3	See_sars_2023_mock	76	20	100	64.0087138436003	82.1155786136331
rand.96	3	See_sars_2023_mock	90	35	100	69.8024163100931	73.6820170868931
rand.97	3	See_sars_2023_mock	80	6	100	52.4504364244663	97.6975861228186
rand.98	3	See_sars_2023_mock	890	1	100	7.99296197064822	89.4608588821956
rand.99	3	See_sars_2023_mock	21	2	100	82.1394923147326	100
rand.1	3	Gabor_WNV_2025	1426	1	100	2.01054374442433	0
rand.10	3	Gabor_WNV_2025	994	1	100	2.95819622971812	0
rand.100	3	Gabor_WNV_2025	3401	1	100	0.876468439641618	0
rand.11	3	Gabor_WNV_2025	980	3	42.0230186207542	1.17354084789698	0
rand.12	3	Gabor_WNV_2025	2377	1	100	1.24273598907724	0
rand.13	3	Gabor_WNV_2025	1390	8	74.6140170300365	1.55809441184574	0
rand.14	3	Gabor_WNV_2025	2128	1	100	1.35507727034225	0
rand.15	3	Gabor_WNV_2025	1989	1	100	1.46130180814725	0
rand.16	3	Gabor_WNV_2025	722	11	91.559839056798	3.63183544092375	0
rand.17	3	Gabor_WNV_2025	1186	3	100	2.35399238957958	0
rand.18	3	Gabor_WNV_2025	4479	1	100	0.64940278032524	0
rand.19	3	Gabor_WNV_2025	365	1	100	7.69905345211581	0
rand.2	3	Gabor_WNV_2025	1537	5	80.0318143538879	1.49499222177553	0
rand.20	3	Gabor_WNV_2025	3638	6	68.1201459717414	0.532765440501151	0
rand.21	3	Gabor_WNV_2025	1151	4	96.9495648919248	2.37651241470268	0
rand.22	3	Gabor_WNV_2025	2902	1	100	1.02898550724638	0
rand.23	3	Gabor_WNV_2025	1560	5	32.8155703190793	0.603010409538122	0
rand.24	3	Gabor_WNV_2025	1919	1	100	1.52685998167657	0
rand.25	3	Gabor_WNV_2025	667	1	100	4.18629307080651	0
rand.26	3	Gabor_WNV_2025	898	1	100	3.21759776207995	0
rand.27	3	Gabor_WNV_2025	1811	1	100	1.62573924173649	0
rand.28	3	Gabor_WNV_2025	3021	7	83.3816786750257	0.795084768295828	0
rand.29	3	Gabor_WNV_2025	956	1	100	3.06978224988899	0
rand.3	3	Gabor_WNV_2025	1249	1	100	2.34536170357867	0
rand.30	3	Gabor_WNV_2025	454	6	100	6.06180115425848	0
rand.31	3	Gabor_WNV_2025	2397	1	100	1.24923847791415	0
rand.32	3	Gabor_WNV_2025	1200	1	100	2.41626377215184	0
rand.33	3	Gabor_WNV_2025	1627	1	100	1.8161171176781	0
rand.34	3	Gabor_WNV_2025	1354	1	100	2.21072332040548	0
rand.35	3	Gabor_WNV_2025	2488	1	100	1.20011482479433	0
rand.36	3	Gabor_WNV_2025	613	1	100	4.63396494312131	0
rand.37	3	Gabor_WNV_2025	2151	7	96.8279217741181	1.31129260148642	0
rand.38	3	Gabor_WNV_2025	26	1	100	52.0073769328983	0
rand.39	3	Gabor_WNV_2025	2394	7	87.8824740338729	1.05963134035693	0
rand.4	3	Gabor_WNV_2025	1692	1	100	1.73800896640668	0
rand.40	3	Gabor_WNV_2025	2304	1	100	1.26122718023672	0
rand.41	3	Gabor_WNV_2025	1738	1	100	1.67433722566658	0
rand.42	3	Gabor_WNV_2025	2494	1	8.17816038177225	0.0946529733921178	0
rand.43	3	Gabor_WNV_2025	583	1	100	4.85535091206219	0
rand.44	3	Gabor_WNV_2025	681	1	100	4.15681445612021	0
rand.45	3	Gabor_WNV_2025	2957	3	11.3783100963788	0.109110159986361	0
rand.46	3	Gabor_WNV_2025	1573	9	100	1.86877950759892	0
rand.47	3	Gabor_WNV_2025	1482	7	38.476653878544	0.748217252303152	0
rand.48	3	Gabor_WNV_2025	880	1	100	3.26184289719763	0
rand.49	3	Gabor_WNV_2025	1599	0	0	0	0
rand.5	3	Gabor_WNV_2025	2054	9	51.0713951529896	0.710777961976374	0
rand.50	3	Gabor_WNV_2025	2497	4	97.6139234584074	1.1328663734593	0
rand.51	3	Gabor_WNV_2025	2461	8	91.4569102648077	1.07271031114526	0
rand.52	3	Gabor_WNV_2025	1170	1	100	2.49204761926309	0
rand.53	3	Gabor_WNV_2025	2290	6	43.6698792925985	0.549345129285027	0
rand.54	3	Gabor_WNV_2025	1090	1	100	2.63412980365192	0
rand.55	3	Gabor_WNV_2025	1897	3	15.5890334050716	0.235932890829348	0
rand.56	3	Gabor_WNV_2025	1139	1	100	2.49798365446349	0
rand.57	3	Gabor_WNV_2025	3401	7	76.8035931505568	0.663598225553868	0
rand.58	3	Gabor_WNV_2025	3081	7	51.997754280902	0.482970446415224	0
rand.59	3	Gabor_WNV_2025	755	4	59.0624122765977	2.26869190790088	0
rand.6	3	Gabor_WNV_2025	3661	6	45.8500982502105	0.361890694239291	0
rand.60	3	Gabor_WNV_2025	3325	8	84.345466454571	0.712161577089476	0
rand.61	3	Gabor_WNV_2025	11	1	100	70.2242551299155	0
rand.62	3	Gabor_WNV_2025	1041	3	100	2.89393249658581	0
rand.63	3	Gabor_WNV_2025	1079	1	100	2.74593830473959	0
rand.64	3	Gabor_WNV_2025	479	2	100	5.87185802703044	0
rand.65	3	Gabor_WNV_2025	3715	3	29.8306353513615	0.231120004059824	0
rand.66	3	Gabor_WNV_2025	1417	8	76.6445213811172	1.57675086527837	0
rand.67	3	Gabor_WNV_2025	19	1	100	58.0405973916702	0
rand.68	3	Gabor_WNV_2025	375	1	100	7.12121699417875	0
rand.69	3	Gabor_WNV_2025	2673	6	40.0299429213063	0.429377102095999	0
rand.7	3	Gabor_WNV_2025	2205	3	100	1.32632545626531	0
rand.70	3	Gabor_WNV_2025	2239	7	57.714980817816	0.746591136045899	0
rand.71	3	Gabor_WNV_2025	1659	7	43.6885936184149	0.772284433564352	0
rand.72	3	Gabor_WNV_2025	174	3	100	15.9908583606741	0
rand.73	3	Gabor_WNV_2025	1201	1	100	2.4656776599256	0
rand.74	3	Gabor_WNV_2025	1257	9	100	2.24492081997071	0
rand.75	3	Gabor_WNV_2025	1120	7	69.7108636661364	1.75365088930108	0
rand.76	3	Gabor_WNV_2025	2436	7	87.3023299335641	1.01083533134922	0
rand.77	3	Gabor_WNV_2025	711	5	100	4.312211485976	0
rand.78	3	Gabor_WNV_2025	709	12	72.9858706840086	2.94754503508712	0
rand.79	3	Gabor_WNV_2025	1059	3	100	2.72415916840666	0
rand.8	3	Gabor_WNV_2025	1592	3	14.8685318611397	0.266835937040825	0
rand.80	3	Gabor_WNV_2025	3649	7	59.0811266024141	0.47716932936322	0
rand.81	3	Gabor_WNV_2025	1289	7	42.0885187611116	0.940168260437895	0
rand.82	3	Gabor_WNV_2025	2610	7	54.4961167773931	0.591444967894003	0
rand.83	3	Gabor_WNV_2025	973	5	100	3.23265652820203	0
rand.84	3	Gabor_WNV_2025	1060	3	12.0145971741368	0.317747064427919	0
rand.85	3	Gabor_WNV_2025	879	1	100	3.27656132887373	0
rand.86	3	Gabor_WNV_2025	2907	3	96.6688500046786	0.944191181577899	0
rand.87	3	Gabor_WNV_2025	1995	1	100	1.44017983142122	0
rand.88	3	Gabor_WNV_2025	183	2	100	14.3059399752554	0
rand.89	3	Gabor_WNV_2025	1762	12	74.7543744736596	1.22398702013014	0
rand.9	3	Gabor_WNV_2025	1779	3	30.3733508000374	0.492856166775482	0
rand.90	3	Gabor_WNV_2025	1385	1	100	2.05854650241068	0
rand.91	3	Gabor_WNV_2025	1668	1	100	1.75396922821847	0
rand.92	3	Gabor_WNV_2025	580	1	100	4.76204971212885	0
rand.93	3	Gabor_WNV_2025	1681	1	100	1.73000456089262	0
rand.94	3	Gabor_WNV_2025	984	1	100	2.9950782173173	0
rand.95	3	Gabor_WNV_2025	1913	4	54.7955459904557	0.813184249554248	0
rand.96	3	Gabor_WNV_2025	1054	5	57.5184803967437	1.58336016485286	0
rand.97	3	Gabor_WNV_2025	2947	8	67.6148591746982	0.660432196480863	0
rand.98	3	Gabor_WNV_2025	2102	8	95.9764199494713	1.29275304597926	0
rand.99	3	Gabor_WNV_2025	1153	1	100	2.527157929564	0
rand.1	3	Gabor_WNV_2025_mock	423	1	100	6.7315256403953	0
rand.10	3	Gabor_WNV_2025_mock	134	1	100	18.7221091866569	0
rand.100	3	Gabor_WNV_2025_mock	1281	1	100	2.33391593701158	0
rand.11	3	Gabor_WNV_2025_mock	255	3	42.0230186207542	4.55601432440932	0
rand.12	3	Gabor_WNV_2025_mock	659	1	100	4.51293815831668	0
rand.13	3	Gabor_WNV_2025_mock	302	8	74.6140170300365	6.99400063151247	0
rand.14	3	Gabor_WNV_2025_mock	579	1	100	4.91200997653898	0
rand.15	3	Gabor_WNV_2025_mock	678	1	100	4.23012488577521	0
rand.16	3	Gabor_WNV_2025_mock	130	11	91.559839056798	18.0601698043558	0
rand.17	3	Gabor_WNV_2025_mock	305	3	100	8.79352160151272	0
rand.18	3	Gabor_WNV_2025_mock	1373	1	100	2.13694826356081	0
rand.19	3	Gabor_WNV_2025_mock	159	1	100	16.3007279478943	0
rand.2	3	Gabor_WNV_2025_mock	299	5	80.0318143538879	7.33413937694544	0
rand.20	3	Gabor_WNV_2025_mock	1265	6	68.1201459717414	1.54120065458687	0
rand.21	3	Gabor_WNV_2025_mock	338	4	96.9495648919248	8.04125791630448	0
rand.22	3	Gabor_WNV_2025_mock	745	1	100	3.92013678623589	0
rand.23	3	Gabor_WNV_2025_mock	436	5	32.8155703190793	2.19911834605231	0
rand.24	3	Gabor_WNV_2025_mock	412	1	100	6.79699509099023	0
rand.25	3	Gabor_WNV_2025_mock	799	1	100	3.39396171969732	0
rand.26	3	Gabor_WNV_2025_mock	194	1	100	13.2865775232363	0
rand.27	3	Gabor_WNV_2025_mock	497	1	100	5.78901279765359	0
rand.28	3	Gabor_WNV_2025_mock	998	7	83.3816786750257	2.38534369453895	0
rand.29	3	Gabor_WNV_2025_mock	266	1	100	10.4065286955863	0
rand.3	3	Gabor_WNV_2025_mock	364	1	100	7.78046435338367	0
rand.30	3	Gabor_WNV_2025_mock	107	6	100	23.3473107697574	0
rand.31	3	Gabor_WNV_2025_mock	702	1	100	4.29740389709778	0
rand.32	3	Gabor_WNV_2025_mock	226	1	100	11.7979162401819	0
rand.33	3	Gabor_WNV_2025_mock	483	1	100	5.91146930655046	0
rand.34	3	Gabor_WNV_2025_mock	338	1	100	8.31270971562182	0
rand.35	3	Gabor_WNV_2025_mock	534	1	100	5.2826052620243	0
rand.36	3	Gabor_WNV_2025_mock	177	1	100	14.6041977413169	0
rand.37	3	Gabor_WNV_2025_mock	2092	7	96.8279217741181	1.34539350939942	0
rand.38	3	Gabor_WNV_2025_mock	11	1	100	75.5253399258344	0
rand.39	3	Gabor_WNV_2025_mock	2360	7	87.8824740338729	1.07312859490081	0
rand.4	3	Gabor_WNV_2025_mock	507	1	100	5.64350360484737	0
rand.40	3	Gabor_WNV_2025_mock	702	1	100	4.07410561865157	0
rand.41	3	Gabor_WNV_2025_mock	444	1	100	6.25124258002215	0
rand.42	3	Gabor_WNV_2025_mock	743	1	8.17816038177225	0.320814001292066	0
rand.43	3	Gabor_WNV_2025_mock	125	1	100	19.2044303134062	0
rand.44	3	Gabor_WNV_2025_mock	184	1	100	14.136159280668	0
rand.45	3	Gabor_WNV_2025_mock	846	3	11.3783100963788	0.393967374576793	0
rand.46	3	Gabor_WNV_2025_mock	460	9	100	6.29093074022624	0
rand.47	3	Gabor_WNV_2025_mock	385	7	38.476653878544	2.89652937737298	0
rand.48	3	Gabor_WNV_2025_mock	248	1	100	10.900492533506	0
rand.49	3	Gabor_WNV_2025_mock	455	0	0	0	0
rand.5	3	Gabor_WNV_2025_mock	585	9	51.0713951529896	2.49941613126285	0
rand.50	3	Gabor_WNV_2025_mock	756	4	97.6139234584074	3.68274454842957	0
rand.51	3	Gabor_WNV_2025_mock	621	8	91.4569102648077	4.22323426981342	0
rand.52	3	Gabor_WNV_2025_mock	216	1	100	12.2559109874826	0
rand.53	3	Gabor_WNV_2025_mock	593	6	43.6698792925985	2.12846496948911	0
rand.54	3	Gabor_WNV_2025_mock	348	1	100	7.96969018398261	0
rand.55	3	Gabor_WNV_2025_mock	653	3	15.5890334050716	0.697637412795323	0
rand.56	3	Gabor_WNV_2025_mock	362	1	100	7.68408993470667	0
rand.57	3	Gabor_WNV_2025_mock	1210	7	76.8035931505568	1.92172168281759	0
rand.58	3	Gabor_WNV_2025_mock	1117	7	51.997754280902	1.34546845642784	0
rand.59	3	Gabor_WNV_2025_mock	144	4	59.0624122765977	11.2501336755427	0
rand.6	3	Gabor_WNV_2025_mock	1288	6	45.8500982502105	1.04187929509424	0
rand.60	3	Gabor_WNV_2025_mock	962	8	84.345466454571	2.51486347365866	0
rand.61	3	Gabor_WNV_2025_mock	5	1	100	81.724086943664	0
rand.62	3	Gabor_WNV_2025_mock	207	3	100	13.1069170990326	0
rand.63	3	Gabor_WNV_2025_mock	434	1	100	6.6813390339088	0
rand.64	3	Gabor_WNV_2025_mock	91	2	100	26.0476735227512	0
rand.65	3	Gabor_WNV_2025_mock	1014	3	29.8306353513615	0.849320250746619	0
rand.66	3	Gabor_WNV_2025_mock	541	8	76.6445213811172	4.10751447985357	0
rand.67	3	Gabor_WNV_2025_mock	7	1	100	80.91642228739	0
rand.68	3	Gabor_WNV_2025_mock	66	1	100	31.9334275577605	0
rand.69	3	Gabor_WNV_2025_mock	752	6	40.0299429213063	1.56001575331476	0
rand.7	3	Gabor_WNV_2025_mock	638	3	100	4.55136380466532	0
rand.70	3	Gabor_WNV_2025_mock	621	7	57.714980817816	2.74113840793544	0
rand.71	3	Gabor_WNV_2025_mock	425	7	43.6885936184149	3.00456250764172	0
rand.72	3	Gabor_WNV_2025_mock	60	3	100	36.3494390617032	0
rand.73	3	Gabor_WNV_2025_mock	142	1	100	17.6020123863654	0
rand.74	3	Gabor_WNV_2025_mock	392	9	100	7.00616324839445	0
rand.75	3	Gabor_WNV_2025_mock	261	7	69.7108636661364	7.38193852678306	0
rand.76	3	Gabor_WNV_2025_mock	639	7	87.3023299335641	3.89343749217557	0
rand.77	3	Gabor_WNV_2025_mock	290	5	100	10.2983579950619	0
rand.78	3	Gabor_WNV_2025_mock	125	12	72.9858706840086	15.9073296080271	0
rand.79	3	Gabor_WNV_2025_mock	1140	3	100	2.50907958908374	0
rand.8	3	Gabor_WNV_2025_mock	530	3	14.8685318611397	0.82497884336824	0
rand.80	3	Gabor_WNV_2025_mock	1314	7	59.0811266024141	1.35845711630149	0
rand.81	3	Gabor_WNV_2025_mock	511	7	42.0885187611116	2.39577729604201	0
rand.82	3	Gabor_WNV_2025_mock	901	7	54.4961167773931	1.74385876660319	0
rand.83	3	Gabor_WNV_2025_mock	241	5	100	12.3274018396628	0
rand.84	3	Gabor_WNV_2025_mock	353	3	12.0145971741368	0.975772866826762	0
rand.85	3	Gabor_WNV_2025_mock	268	1	100	10.0405799206558	0
rand.86	3	Gabor_WNV_2025_mock	980	3	96.6688500046786	2.79300006218082	0
rand.87	3	Gabor_WNV_2025_mock	551	1	100	5.16418615639027	0
rand.88	3	Gabor_WNV_2025_mock	50	2	100	39.9060698783178	0
rand.89	3	Gabor_WNV_2025_mock	621	12	74.7543744736596	3.45688521185267	0
rand.9	3	Gabor_WNV_2025_mock	294	3	30.3733508000374	2.94678359387766	0
rand.90	3	Gabor_WNV_2025_mock	311	1	100	9.00178616577902	0
rand.91	3	Gabor_WNV_2025_mock	431	1	100	6.57605317266772	0
rand.92	3	Gabor_WNV_2025_mock	182	1	100	14.0696867692782	0
rand.93	3	Gabor_WNV_2025_mock	344	1	100	8.21243099266402	0
rand.94	3	Gabor_WNV_2025_mock	123	1	100	20.1807888970051	0
rand.95	3	Gabor_WNV_2025_mock	521	4	54.7955459904557	2.98723690788333	0
rand.96	3	Gabor_WNV_2025_mock	170	5	57.5184803967437	9.28059183211293	0
rand.97	3	Gabor_WNV_2025_mock	1164	8	67.6148591746982	1.68548236611308	0
rand.98	3	Gabor_WNV_2025_mock	769	8	95.9764199494713	3.5389344898614	0
rand.99	3	Gabor_WNV_2025_mock	278	1	100	10.1199786541045	0
rand.1	3	Pavels_SARS2_2021	1537	1	100	2.269542779847	86.3382173230691
rand.10	3	Pavels_SARS2_2021	126	1	99.8762665953249	17.4466220755323	86.7639878572591
rand.100	3	Pavels_SARS2_2021	1778	1	99.9832792696385	1.36443728257105	86.2503498994834
rand.11	3	Pavels_SARS2_2021	282	1	100	11.2780115471181	83.8522201341371
rand.12	3	Pavels_SARS2_2021	1524	2	100	2.78623483396467	81.8940392286335
rand.13	3	Pavels_SARS2_2021	717	1	100	4.49512956293722	60.1061763766997
rand.14	3	Pavels_SARS2_2021	319	1	99.7358124602883	9.07895377721494	97.3951358011464
rand.15	3	Pavels_SARS2_2021	954	11	100	4.28019803485373	78.7795968606483
rand.16	3	Pavels_SARS2_2021	1464	29	100	2.16750521320026	78.6542895558024
rand.17	3	Pavels_SARS2_2021	3413	1	99.966558539277	1.06341349577843	71.7060466735152
rand.18	3	Pavels_SARS2_2021	267	1	100	14.3572861379582	77.9966828043751
rand.19	3	Pavels_SARS2_2021	819	13	91.8235628532254	4.60288430429528	75.6677871867098
rand.2	3	Pavels_SARS2_2021	357	1	99.9297729324817	8.8827190953788	77.2497422714045
rand.20	3	Pavels_SARS2_2021	251	20	73.5912784670434	5.57986926381021	90.9991513953638
rand.21	3	Pavels_SARS2_2021	257	1	99.8829548874695	9.40887397816945	85.4525918275801
rand.22	3	Pavels_SARS2_2021	2477	1	100	1.33466176343295	83.1493640249823
rand.23	3	Pavels_SARS2_2021	379	1	100	5.40970837994279	73.872324816305
rand.24	3	Pavels_SARS2_2021	1902	125	100	7.52957421970409	30.0647654384666
rand.25	3	Pavels_SARS2_2021	3796	1	99.9933117078554	1.48390954906043	19.1232342323917
rand.26	3	Pavels_SARS2_2021	457	1	100	8.20121359820119	42.2281481305115
rand.27	3	Pavels_SARS2_2021	2163	1	100	1.95512017046345	56.0783021223471
rand.28	3	Pavels_SARS2_2021	239	1	100	11.5882300635199	80.1351203620701
rand.29	3	Pavels_SARS2_2021	981	1	99.7224358759991	3.43468455497684	87.6819874472496
rand.3	3	Pavels_SARS2_2021	560	139	100	18.4122380219024	87.2873095956029
rand.30	3	Pavels_SARS2_2021	2744	2	100	1.52141606098139	67.7883549582691
rand.31	3	Pavels_SARS2_2021	1561	1	100	2.13817541316303	84.3074320375868
rand.32	3	Pavels_SARS2_2021	1159	1	100	3.92491043481787	44.5038936992866
rand.33	3	Pavels_SARS2_2021	2506	5	100	1.96913516828712	38.8321339422387
rand.34	3	Pavels_SARS2_2021	821	11	97.9099087048122	3.87783456885944	78.0162346654615
rand.35	3	Pavels_SARS2_2021	2162	3	100	1.91819896407536	52.8889430977977
rand.36	3	Pavels_SARS2_2021	274	3	100	12.1319619700649	87.7758108364418
rand.37	3	Pavels_SARS2_2021	513	30	100	8.21362200806312	86.6121294730972
rand.38	3	Pavels_SARS2_2021	1938	39	100	3.7557908532857	42.6019712945809
rand.39	3	Pavels_SARS2_2021	2886	4	100	1.45531215838219	82.9576373014271
rand.4	3	Pavels_SARS2_2021	266	1	100	13.2147400784535	88.6577997668748
rand.40	3	Pavels_SARS2_2021	1705	3	100	1.77074286219985	87.7352590079749
rand.41	3	Pavels_SARS2_2021	850	2	100	2.93893037179357	93.4565882002443
rand.42	3	Pavels_SARS2_2021	1305	1	100	3.54555874672701	41.8070993628147
rand.43	3	Pavels_SARS2_2021	938	1	100	3.32043545602416	85.3909060945681
rand.44	3	Pavels_SARS2_2021	148	1	99.9431495167709	26.0830860534125	67.1771317920986
rand.45	3	Pavels_SARS2_2021	1239	29	100	3.81995781618506	78.6443496408217
rand.46	3	Pavels_SARS2_2021	335	28	100	9.09949177666408	95.2233967172379
rand.47	3	Pavels_SARS2_2021	180	1	99.9264287864094	20.530279087024	83.0052306229196
rand.48	3	Pavels_SARS2_2021	334	1	100	10.6089677780217	85.4382004673082
rand.49	3	Pavels_SARS2_2021	2011	4	100	2.65686104537306	26.123721687618
rand.5	3	Pavels_SARS2_2021	491	1	100	5.93270219761273	52.3742407675437
rand.50	3	Pavels_SARS2_2021	122	1	100	16.7369752036523	88.5788967954791
rand.51	3	Pavels_SARS2_2021	1362	1	100	2.82715412787546	95.7102371571465
rand.52	3	Pavels_SARS2_2021	880	11	100	6.46799910086628	61.1048918011236
rand.53	3	Pavels_SARS2_2021	3244	2	99.4281510216366	1.17054565096543	62.252776582692
rand.54	3	Pavels_SARS2_2021	1151	1	99.8762665953249	2.84887403371412	72.5113355418576
rand.55	3	Pavels_SARS2_2021	180	2	100	14.2812640124608	90.7966609400467
rand.56	3	Pavels_SARS2_2021	288	1	100	15.2063493677579	77.8687197567952
rand.57	3	Pavels_SARS2_2021	34	1	99.9063639099756	53.92793963681	65.0276221447322
rand.58	3	Pavels_SARS2_2021	884	1	100	4.41303754819779	51.5740452221773
rand.59	3	Pavels_SARS2_2021	528	96	100	24.1358962580828	12.7143076715276
rand.6	3	Pavels_SARS2_2021	374	1	100	5.91722179148404	89.3700530824618
rand.60	3	Pavels_SARS2_2021	180	37	100	31.7796518620412	86.2878196060216
rand.61	3	Pavels_SARS2_2021	656	1	100	5.33777910262337	79.5264826173941
rand.62	3	Pavels_SARS2_2021	699	41	100	5.67731491039463	91.5291222291474
rand.63	3	Pavels_SARS2_2021	910	1	100	4.36237894423931	55.9213002253484
rand.64	3	Pavels_SARS2_2021	485	1	100	6.93915246921888	88.3199265912298
rand.65	3	Pavels_SARS2_2021	322	34	100	10.8994676032281	89.9096868171886
