order	fre	frePool	ratio
290	1182	6503	0.999385277393576
291	1166	6503	0.999385277393576
292	1165	6503	0.999385277393576
293	1157	6503	0.999385277393576
294	1155	6503	0.999385277393576
295	1155	6503	0.999385277393576
296	1151	6503	0.999385277393576
297	1148	6503	0.999385277393576
298	1140	6503	0.999385277393576
299	1135	6503	0.999385277393576
300	1127	6503	0.999385277393576
301	1121	6503	0.999385277393576
302	1120	6503	0.999385277393576
303	1119	6503	0.999385277393576
304	1109	6503	0.999385277393576
305	1108	6503	0.999385277393576
306	1105	6503	0.999385277393576
307	1104	6503	0.999385277393576
308	1104	6503	0.999385277393576
309	1103	6503	0.999385277393576
310	1102	6503	0.999385277393576
311	1097	6503	0.999385277393576
312	1096	6503	0.999385277393576
313	1090	6503	0.999385277393576
314	1082	6503	0.999385277393576
315	1080	6503	0.999385277393576
316	1079	6503	0.999385277393576
317	1063	6503	0.999385277393576
318	1052	6503	0.999385277393576
319	1045	6503	0.999385277393576
320	1044	6503	0.999385277393576
321	1038	6503	0.999385277393576
322	1035	6503	0.999385277393576
323	1033	6503	0.999385277393576
324	1033	6503	0.999385277393576
325	1033	6503	0.999385277393576
326	1018	6503	0.999385277393576
327	1015	6503	0.999385277393576
328	1014	6503	0.999385277393576
329	1014	6503	0.999385277393576
330	1010	6503	0.999385277393576
331	1009	6503	0.999385277393576
332	1002	6503	0.999385277393576
333	999	6503	0.999385277393576
334	997	6503	0.999385277393576
335	996	6503	0.999385277393576
336	994	6503	0.999385277393576
337	992	6503	0.999385277393576
338	986	6503	0.999385277393576
339	981	6503	0.999385277393576
340	978	6503	0.999385277393576
341	975	6503	0.999385277393576
342	974	6503	0.999385277393576
343	974	6503	0.999385277393576
344	967	6503	0.999385277393576
345	966	6503	0.999385277393576
346	963	6503	0.999385277393576
347	951	6503	0.999385277393576
348	949	6503	0.999385277393576
349	946	6503	0.999385277393576
350	942	6503	0.999385277393576
351	941	6503	0.999385277393576
352	940	6503	0.999385277393576
353	939	6503	0.999385277393576
354	937	6503	0.999385277393576
355	928	6503	0.999385277393576
356	927	6503	0.999385277393576
357	924	6503	0.999385277393576
358	924	6503	0.999385277393576
359	923	6503	0.999385277393576
360	923	6503	0.999385277393576
361	922	6503	0.999385277393576
362	916	6503	0.999385277393576
363	912	6503	0.999385277393576
364	907	6503	0.999385277393576
365	904	6503	0.999385277393576
366	903	6503	0.999385277393576
367	897	6503	0.999385277393576
368	892	6503	0.999385277393576
369	889	6503	0.999385277393576
370	887	6503	0.999385277393576
371	877	6503	0.999385277393576
372	874	6503	0.999385277393576
373	865	6503	0.999385277393576
374	865	6503	0.999385277393576
375	865	6503	0.999385277393576
376	863	6503	0.999385277393576
377	862	6503	0.999385277393576
378	859	6503	0.999385277393576
379	854	6503	0.999385277393576
380	851	6503	0.999385277393576
381	850	6503	0.999385277393576
382	850	6503	0.999385277393576
383	845	6503	0.999385277393576
384	842	6503	0.999385277393576
385	840	6503	0.999385277393576
386	839	6503	0.999385277393576
387	837	6503	0.999385277393576
388	837	6503	0.999385277393576
389	837	6503	0.999385277393576
390	837	6503	0.999385277393576
391	835	6503	0.999385277393576
392	835	6503	0.999385277393576
393	835	6503	0.999385277393576
394	833	6503	0.999385277393576
395	831	6503	0.999385277393576
396	831	6503	0.999385277393576
397	828	6503	0.999385277393576
398	826	6503	0.999385277393576
399	823	6503	0.999385277393576
400	821	6503	0.999385277393576
401	820	6503	0.999385277393576
402	818	6503	0.999385277393576
403	815	6503	0.999385277393576
404	812	6503	0.999385277393576
405	812	6503	0.999385277393576
406	806	6503	0.999385277393576
407	805	6503	0.999385277393576
408	802	6503	0.999385277393576
409	801	6503	0.999385277393576
410	800	6503	0.999385277393576
411	798	6503	0.999385277393576
412	797	6503	0.999385277393576
413	791	6503	0.999385277393576
414	789	6503	0.999385277393576
415	788	6503	0.999385277393576
416	785	6503	0.999385277393576
417	777	6503	0.999385277393576
418	773	6503	0.999385277393576
419	768	6503	0.999385277393576
420	767	6503	0.999385277393576
421	765	6503	0.999385277393576
422	763	6503	0.999385277393576
423	761	6503	0.999385277393576
424	759	6503	0.999385277393576
425	754	6503	0.999385277393576
