order	fre	frePool	ratio
169	5717	46039	0.994298425587975
170	5714	46039	0.994298425587975
171	5704	46041	0.99434161933352
172	5684	46041	0.99434161933352
173	5672	46041	0.99434161933352
174	5669	46041	0.99434161933352
175	5662	46043	0.994384813079066
176	5633	46043	0.994384813079066
177	5629	46043	0.994384813079066
178	5614	46043	0.994384813079066
179	5569	46043	0.994384813079066
180	5532	46043	0.994384813079066
181	5509	46043	0.994384813079066
182	5502	46043	0.994384813079066
183	5479	46043	0.994384813079066
184	5476	46044	0.994406409951839
185	5465	46044	0.994406409951839
186	5454	46044	0.994406409951839
187	5440	46046	0.994449603697385
188	5440	46046	0.994449603697385
189	5420	46046	0.994449603697385
190	5413	46048	0.99449279744293
191	5400	46048	0.99449279744293
192	5387	46048	0.99449279744293
193	5373	46049	0.994514394315703
194	5369	46049	0.994514394315703
195	5355	46049	0.994514394315703
196	5350	46049	0.994514394315703
197	5329	46049	0.994514394315703
198	5314	46049	0.994514394315703
199	5285	46049	0.994514394315703
200	5263	46050	0.994535991188476
201	5245	46050	0.994535991188476
202	5227	46050	0.994535991188476
203	5224	46052	0.994579184934022
204	5194	46052	0.994579184934022
205	5176	46052	0.994579184934022
206	5133	46052	0.994579184934022
207	5129	46052	0.994579184934022
208	5126	46052	0.994579184934022
209	5102	46052	0.994579184934022
210	5091	46052	0.994579184934022
211	5084	46052	0.994579184934022
212	5083	46055	0.99464397555234
213	5072	46055	0.99464397555234
214	5067	46059	0.994730363043431
215	5063	46059	0.994730363043431
216	4996	46061	0.994773556788977
217	4983	46062	0.99479515366175
218	4982	46073	0.995032719262251
219	4981	46073	0.995032719262251
220	4980	46073	0.995032719262251
221	4972	46073	0.995032719262251
222	4965	46073	0.995032719262251
223	4961	46073	0.995032719262251
224	4954	46083	0.995248687989979
225	4953	46083	0.995248687989979
226	4940	46084	0.995270284862752
227	4920	46084	0.995270284862752
228	4908	46084	0.995270284862752
229	4898	46084	0.995270284862752
230	4890	46085	0.995291881735525
231	4878	46086	0.995313478608298
232	4872	46086	0.995313478608298
233	4871	46087	0.99533507548107
234	4852	46087	0.99533507548107
235	4849	46088	0.995356672353843
236	4843	46088	0.995356672353843
237	4838	46088	0.995356672353843
238	4837	46088	0.995356672353843
239	4832	46088	0.995356672353843
240	4798	46088	0.995356672353843
241	4781	46088	0.995356672353843
242	4766	46088	0.995356672353843
243	4757	46088	0.995356672353843
244	4756	46088	0.995356672353843
245	4756	46088	0.995356672353843
246	4739	46088	0.995356672353843
247	4735	46088	0.995356672353843
248	4714	46088	0.995356672353843
249	4703	46088	0.995356672353843
250	4695	46088	0.995356672353843
251	4694	46089	0.995378269226616
252	4687	46089	0.995378269226616
253	4681	46089	0.995378269226616
254	4675	46089	0.995378269226616
255	4672	46089	0.995378269226616
256	4653	46089	0.995378269226616
257	4650	46089	0.995378269226616
258	4650	46089	0.995378269226616
259	4643	46089	0.995378269226616
260	4617	46094	0.99548625359048
261	4602	46098	0.995572641081571
262	4596	46100	0.995615834827117
263	4576	46100	0.995615834827117
264	4571	46100	0.995615834827117
265	4561	46100	0.995615834827117
266	4561	46100	0.995615834827117
267	4552	46100	0.995615834827117
268	4548	46100	0.995615834827117
269	4544	46101	0.99563743169989
270	4538	46101	0.99563743169989
271	4526	46101	0.99563743169989
272	4521	46108	0.9957886098093
273	4517	46108	0.9957886098093
