order	fre	frePool	ratio
252	390	1175	1
253	389	1175	1
254	389	1175	1
255	389	1175	1
256	389	1175	1
257	389	1175	1
258	389	1175	1
259	389	1175	1
260	389	1175	1
261	388	1175	1
262	388	1175	1
263	388	1175	1
264	388	1175	1
265	388	1175	1
266	387	1175	1
267	387	1175	1
268	387	1175	1
269	387	1175	1
270	386	1175	1
271	386	1175	1
272	386	1175	1
273	385	1175	1
274	385	1175	1
275	385	1175	1
276	385	1175	1
277	384	1175	1
278	383	1175	1
279	383	1175	1
280	383	1175	1
281	383	1175	1
282	382	1175	1
283	382	1175	1
284	382	1175	1
285	381	1175	1
286	381	1175	1
287	381	1175	1
288	381	1175	1
289	380	1175	1
290	380	1175	1
291	380	1175	1
292	379	1175	1
293	379	1175	1
294	379	1175	1
295	378	1175	1
296	378	1175	1
297	377	1175	1
298	377	1175	1
299	377	1175	1
300	376	1175	1
301	376	1175	1
302	375	1175	1
303	375	1175	1
304	375	1175	1
305	375	1175	1
306	374	1175	1
307	374	1175	1
308	374	1175	1
309	374	1175	1
310	373	1175	1
311	373	1175	1
312	372	1175	1
313	372	1175	1
314	372	1175	1
315	369	1175	1
316	369	1175	1
317	368	1175	1
318	368	1175	1
319	368	1175	1
320	368	1175	1
321	368	1175	1
322	366	1175	1
323	366	1175	1
324	366	1175	1
325	366	1175	1
326	365	1175	1
327	365	1175	1
328	365	1175	1
329	364	1175	1
330	364	1175	1
331	364	1175	1
332	363	1175	1
333	363	1175	1
334	363	1175	1
335	363	1175	1
336	363	1175	1
337	363	1175	1
338	362	1175	1
339	362	1175	1
340	361	1175	1
341	361	1175	1
342	361	1175	1
343	360	1175	1
344	360	1175	1
345	360	1175	1
346	360	1175	1
347	359	1175	1
348	359	1175	1
349	359	1175	1
350	359	1175	1
351	358	1175	1
352	358	1175	1
353	358	1175	1
354	357	1175	1
355	357	1175	1
356	356	1175	1
357	356	1175	1
358	356	1175	1
359	355	1175	1
360	355	1175	1
361	355	1175	1
362	354	1175	1
363	353	1175	1
364	353	1175	1
365	352	1175	1
366	351	1175	1
367	351	1175	1
368	350	1175	1
369	350	1175	1
370	350	1175	1
371	349	1175	1
372	349	1175	1
373	349	1175	1
374	348	1175	1
375	348	1175	1
376	348	1175	1
377	348	1175	1
378	348	1175	1
379	347	1175	1
380	347	1175	1
381	347	1175	1
382	346	1175	1
383	344	1175	1
384	343	1175	1
385	343	1175	1
386	343	1175	1
387	343	1175	1
388	342	1175	1
389	342	1175	1
390	341	1175	1
391	341	1175	1
392	341	1175	1
393	339	1175	1
394	339	1175	1
395	338	1175	1
396	338	1175	1
397	337	1175	1
398	336	1175	1
399	336	1175	1
400	336	1175	1
401	336	1175	1
402	336	1175	1
403	335	1175	1
404	334	1175	1
405	334	1175	1
406	333	1175	1
407	333	1175	1
408	332	1175	1
409	331	1175	1
410	331	1175	1
411	331	1175	1
412	330	1175	1
413	330	1175	1
414	330	1175	1
415	330	1175	1
416	329	1175	1
417	329	1175	1
418	329	1175	1
419	329	1175	1
420	329	1175	1
421	329	1175	1
422	328	1175	1
423	328	1175	1
424	328	1175	1
425	327	1175	1
426	326	1175	1
427	326	1175	1
428	326	1175	1
429	324	1175	1
430	324	1175	1
431	324	1175	1
432	324	1175	1
433	324	1175	1
434	324	1175	1
435	322	1175	1
436	322	1175	1
437	322	1175	1
438	321	1175	1
439	320	1175	1
440	320	1175	1
441	320	1175	1
442	319	1175	1
443	318	1175	1
444	318	1175	1
445	316	1175	1
446	315	1175	1
447	315	1175	1
448	313	1175	1
449	312	1175	1
450	312	1175	1
451	312	1175	1
452	311	1175	1
453	311	1175	1
454	311	1175	1
455	311	1175	1
456	310	1175	1
457	308	1175	1
458	308	1175	1
459	308	1175	1
460	307	1175	1
461	307	1175	1
462	307	1175	1
463	306	1175	1
464	306	1175	1
465	306	1175	1
466	305	1175	1
467	304	1175	1
468	304	1175	1
469	304	1175	1
470	304	1175	1
471	302	1175	1
472	302	1175	1
473	302	1175	1
474	301	1175	1
475	301	1175	1
476	299	1175	1
477	299	1175	1
478	298	1175	1
479	298	1175	1
480	297	1175	1
481	297	1175	1
482	296	1175	1
483	296	1175	1
484	295	1175	1
485	294	1175	1
486	291	1175	1
487	291	1175	1
488	290	1175	1
489	289	1175	1
490	289	1175	1
491	288	1175	1
492	288	1175	1
493	288	1175	1
494	288	1175	1
495	287	1175	1
496	287	1175	1
497	286	1175	1
498	286	1175	1
499	286	1175	1
500	285	1175	1
501	285	1175	1
502	283	1175	1
503	282	1175	1
504	282	1175	1
505	281	1175	1
506	281	1175	1
507	281	1175	1
508	281	1175	1
509	280	1175	1
510	280	1175	1
511	280	1175	1
512	279	1175	1
513	279	1175	1
514	279	1175	1
515	278	1175	1
516	275	1175	1
517	275	1175	1
518	274	1175	1
519	273	1175	1
520	273	1175	1
521	272	1175	1
522	270	1175	1
523	268	1175	1
524	268	1175	1
525	268	1175	1
526	267	1175	1
527	266	1175	1
528	265	1175	1
529	265	1175	1
530	265	1175	1
531	265	1175	1
532	264	1175	1
533	263	1175	1
534	263	1175	1
535	263	1175	1
536	263	1175	1
537	262	1175	1
538	262	1175	1
539	262	1175	1
540	260	1175	1
541	260	1175	1
542	259	1175	1
543	258	1175	1
544	257	1175	1
545	256	1175	1
546	253	1175	1
547	252	1175	1
548	251	1175	1
549	250	1175	1
550	250	1175	1
551	249	1175	1
552	249	1175	1
553	248	1175	1
554	248	1175	1
555	248	1175	1
556	248	1175	1
557	247	1175	1
558	247	1175	1
559	247	1175	1
560	247	1175	1
561	246	1175	1
562	246	1175	1
563	245	1175	1
564	245	1175	1
565	245	1175	1
566	244	1175	1
567	244	1175	1
568	244	1175	1
569	244	1175	1
570	244	1175	1
571	243	1175	1
572	242	1175	1
573	242	1175	1
574	241	1175	1
575	241	1175	1
576	241	1175	1
577	240	1175	1
578	240	1175	1
579	240	1175	1
580	240	1175	1
581	240	1175	1
582	240	1175	1
583	240	1175	1
584	239	1175	1
585	239	1175	1
586	239	1175	1
587	239	1175	1
588	238	1175	1
589	238	1175	1
590	236	1175	1
591	236	1175	1
592	235	1175	1
593	234	1175	1
594	234	1175	1
595	233	1175	1
596	233	1175	1
597	233	1175	1
598	233	1175	1
599	233	1175	1
600	233	1175	1
601	232	1175	1
602	232	1175	1
603	232	1175	1
604	232	1175	1
605	231	1175	1
606	231	1175	1
607	231	1175	1
608	230	1175	1
609	230	1175	1
610	230	1175	1
611	230	1175	1
612	230	1175	1
613	230	1175	1
614	229	1175	1
615	229	1175	1
616	228	1175	1
617	227	1175	1
618	227	1175	1
619	225	1175	1
620	224	1175	1
621	223	1175	1
622	223	1175	1
623	223	1175	1
624	222	1175	1
625	222	1175	1
626	221	1175	1
627	221	1175	1
628	220	1175	1
629	220	1175	1
630	218	1175	1
631	218	1175	1
632	217	1175	1
633	215	1175	1
634	215	1175	1
635	215	1175	1
636	213	1175	1
637	213	1175	1
638	212	1175	1
639	211	1175	1
640	211	1175	1
641	211	1175	1
642	210	1175	1
643	209	1175	1
644	209	1175	1
645	209	1175	1
646	208	1175	1
647	208	1175	1
648	207	1175	1
649	207	1175	1
650	206	1175	1
651	206	1175	1
652	205	1175	1
653	205	1175	1
654	204	1175	1
655	204	1175	1
656	203	1175	1
657	202	1175	1
658	202	1175	1
659	202	1175	1
660	202	1175	1
661	201	1175	1
662	200	1175	1
663	200	1175	1
664	200	1175	1
665	199	1175	1
666	199	1175	1
667	198	1175	1
668	197	1175	1
669	196	1175	1
670	195	1175	1
671	193	1175	1
672	192	1175	1
673	191	1175	1
674	191	1175	1
675	191	1175	1
676	191	1175	1
677	190	1175	1
678	190	1175	1
679	190	1175	1
680	190	1175	1
681	189	1175	1
682	189	1175	1
683	189	1175	1
684	189	1175	1
685	188	1175	1
686	188	1175	1
687	185	1175	1
688	184	1175	1
689	184	1175	1
690	183	1175	1
691	183	1175	1
692	183	1175	1
693	183	1175	1
694	182	1175	1
695	180	1175	1
696	179	1175	1
697	178	1175	1
698	177	1175	1
699	177	1175	1
700	174	1175	1
701	173	1175	1
702	172	1175	1
703	172	1175	1
704	172	1175	1
705	171	1175	1
706	170	1175	1
707	169	1175	1
708	168	1175	1
709	168	1175	1
710	167	1175	1
711	167	1175	1
712	166	1175	1
713	166	1175	1
714	166	1175	1
715	165	1175	1
716	165	1175	1
717	164	1175	1
718	162	1175	1
719	161	1175	1
720	160	1175	1
721	160	1175	1
722	157	1175	1
723	156	1175	1
724	156	1175	1
725	154	1175	1
726	154	1175	1
727	153	1175	1
728	152	1175	1
729	152	1175	1
730	151	1175	1
731	150	1175	1
732	150	1175	1
733	148	1175	1
734	148	1175	1
735	148	1175	1
736	147	1175	1
737	147	1175	1
738	147	1175	1
739	147	1175	1
740	146	1175	1
741	146	1175	1
742	145	1175	1
743	141	1175	1
744	141	1175	1
745	140	1175	1
746	140	1175	1
747	138	1175	1
748	136	1175	1
749	136	1175	1
750	136	1175	1
751	135	1175	1
752	134	1175	1
753	133	1175	1
754	133	1175	1
755	133	1175	1
756	132	1175	1
757	132	1175	1
758	131	1175	1
759	131	1175	1
760	131	1175	1
761	131	1175	1
762	131	1175	1
763	129	1175	1
764	127	1175	1
765	127	1175	1
766	127	1175	1
767	126	1175	1
768	126	1175	1
769	126	1175	1
770	125	1175	1
771	125	1175	1
772	123	1175	1
773	121	1175	1
774	121	1175	1
775	121	1175	1
776	120	1175	1
777	119	1175	1
778	119	1175	1
779	119	1175	1
780	118	1175	1
781	118	1175	1
782	117	1175	1
783	117	1175	1
784	117	1175	1
785	115	1175	1
786	115	1175	1
787	115	1175	1
788	115	1175	1
789	113	1175	1
790	112	1175	1
791	111	1175	1
792	110	1175	1
793	109	1175	1
794	109	1175	1
795	109	1175	1
796	107	1175	1
797	107	1175	1
798	106	1175	1
799	105	1175	1
800	104	1175	1
801	103	1175	1
802	102	1175	1
803	102	1175	1
804	102	1175	1
805	100	1175	1
806	100	1175	1
807	99	1175	1
808	99	1175	1
809	99	1175	1
810	98	1175	1
811	98	1175	1
812	96	1175	1
813	96	1175	1
814	94	1175	1
815	94	1175	1
816	93	1175	1
817	92	1175	1
818	92	1175	1
819	91	1175	1
820	91	1175	1
821	91	1175	1
822	90	1175	1
823	90	1175	1
824	90	1175	1
825	89	1175	1
826	88	1175	1
827	88	1175	1
828	87	1175	1
829	86	1175	1
830	86	1175	1
831	85	1175	1
832	85	1175	1
833	83	1175	1
834	81	1175	1
835	80	1175	1
836	78	1175	1
837	77	1175	1
838	76	1175	1
839	76	1175	1
840	76	1175	1
841	74	1175	1
842	74	1175	1
843	74	1175	1
844	74	1175	1
845	69	1175	1
846	69	1175	1
847	69	1175	1
848	68	1175	1
849	67	1175	1
850	66	1175	1
851	64	1175	1
852	64	1175	1
853	63	1175	1
