order	fre	frePool	ratio
212	4015	32949	0.989400036033872
213	3997	32949	0.989400036033872
214	3989	32949	0.989400036033872
215	3977	32949	0.989400036033872
216	3971	32949	0.989400036033872
217	3968	32949	0.989400036033872
218	3958	32949	0.989400036033872
219	3957	32949	0.989400036033872
220	3945	32949	0.989400036033872
221	3933	32949	0.989400036033872
222	3921	32949	0.989400036033872
223	3913	32949	0.989400036033872
224	3911	32949	0.989400036033872
225	3908	32949	0.989400036033872
226	3905	32949	0.989400036033872
227	3888	32949	0.989400036033872
228	3880	32949	0.989400036033872
229	3880	32949	0.989400036033872
230	3836	32949	0.989400036033872
231	3830	32949	0.989400036033872
232	3828	32949	0.989400036033872
233	3821	32949	0.989400036033872
234	3816	32949	0.989400036033872
235	3809	32949	0.989400036033872
236	3808	32949	0.989400036033872
237	3803	32949	0.989400036033872
238	3802	32954	0.989550177166537
239	3794	32954	0.989550177166537
240	3792	32954	0.989550177166537
241	3775	32954	0.989550177166537
242	3759	32956	0.989610233619602
243	3754	32956	0.989610233619602
244	3753	32956	0.989610233619602
245	3753	32956	0.989610233619602
246	3752	32956	0.989610233619602
247	3751	32956	0.989610233619602
248	3751	32956	0.989610233619602
249	3748	32956	0.989610233619602
250	3748	32956	0.989610233619602
251	3748	32956	0.989610233619602
252	3746	32956	0.989610233619602
253	3744	32956	0.989610233619602
254	3742	32956	0.989610233619602
255	3736	32956	0.989610233619602
256	3735	32956	0.989610233619602
257	3734	32956	0.989610233619602
258	3733	32956	0.989610233619602
259	3729	32956	0.989610233619602
260	3728	32958	0.989670290072668
261	3714	32958	0.989670290072668
262	3709	32958	0.989670290072668
263	3706	32958	0.989670290072668
264	3704	32958	0.989670290072668
265	3704	32958	0.989670290072668
266	3702	32958	0.989670290072668
267	3695	32958	0.989670290072668
268	3692	32958	0.989670290072668
269	3691	32958	0.989670290072668
270	3687	32958	0.989670290072668
271	3675	32958	0.989670290072668
272	3674	32958	0.989670290072668
273	3672	32958	0.989670290072668
274	3667	32958	0.989670290072668
275	3662	32958	0.989670290072668
276	3659	32958	0.989670290072668
277	3650	32958	0.989670290072668
278	3648	32958	0.989670290072668
279	3648	32958	0.989670290072668
280	3647	32958	0.989670290072668
281	3638	32958	0.989670290072668
282	3637	32963	0.989820431205333
283	3631	32963	0.989820431205333
284	3619	32963	0.989820431205333
285	3609	32963	0.989820431205333
286	3608	32963	0.989820431205333
287	3594	32963	0.989820431205333
288	3591	32963	0.989820431205333
289	3581	32963	0.989820431205333
290	3568	32963	0.989820431205333
291	3568	32963	0.989820431205333
292	3556	32963	0.989820431205333
293	3551	32963	0.989820431205333
294	3547	32964	0.989850459431866
295	3546	32964	0.989850459431866
296	3532	32964	0.989850459431866
297	3530	32964	0.989850459431866
298	3528	32964	0.989850459431866
299	3526	32964	0.989850459431866
300	3522	32964	0.989850459431866
301	3521	32964	0.989850459431866
302	3510	32964	0.989850459431866
303	3507	32964	0.989850459431866
304	3497	32964	0.989850459431866
305	3482	32964	0.989850459431866
306	3468	32964	0.989850459431866
307	3434	32964	0.989850459431866
308	3426	32964	0.989850459431866
309	3416	32964	0.989850459431866
310	3398	32964	0.989850459431866
311	3387	32964	0.989850459431866
312	3383	32964	0.989850459431866
313	3381	32964	0.989850459431866
314	3379	32964	0.989850459431866
315	3365	32964	0.989850459431866
316	3359	32964	0.989850459431866
317	3356	32964	0.989850459431866
318	3351	32964	0.989850459431866
319	3341	32964	0.989850459431866
320	3333	32964	0.989850459431866
321	3321	32964	0.989850459431866
322	3313	32964	0.989850459431866
323	3308	32964	0.989850459431866
324	3300	32964	0.989850459431866
325	3298	32964	0.989850459431866
326	3294	32964	0.989850459431866
327	3284	32964	0.989850459431866
328	3282	32964	0.989850459431866
329	3281	32964	0.989850459431866
330	3281	32964	0.989850459431866
331	3277	32964	0.989850459431866
332	3276	32964	0.989850459431866
333	3273	32964	0.989850459431866
334	3270	32964	0.989850459431866
335	3256	32965	0.989880487658399
336	3254	32965	0.989880487658399
337	3252	32965	0.989880487658399
338	3251	32965	0.989880487658399
339	3237	32965	0.989880487658399
340	3235	32965	0.989880487658399
341	3228	32965	0.989880487658399
342	3223	32965	0.989880487658399
343	3220	32965	0.989880487658399
344	3209	32965	0.989880487658399
345	3203	32965	0.989880487658399
346	3198	32965	0.989880487658399
347	3193	32965	0.989880487658399
348	3191	32965	0.989880487658399
349	3187	32965	0.989880487658399
350	3186	32965	0.989880487658399
351	3146	32965	0.989880487658399
352	3128	32965	0.989880487658399
353	3128	32965	0.989880487658399
354	3127	32965	0.989880487658399
355	3127	32965	0.989880487658399
356	3125	32965	0.989880487658399
357	3120	32965	0.989880487658399
358	3115	32965	0.989880487658399
359	3110	32965	0.989880487658399
360	3110	32965	0.989880487658399
361	3105	32965	0.989880487658399
362	3103	32965	0.989880487658399
363	3087	32965	0.989880487658399
364	3085	32965	0.989880487658399
365	3084	32965	0.989880487658399
366	3071	32965	0.989880487658399
367	3071	32965	0.989880487658399
368	3065	32966	0.989910515884932
369	3045	32966	0.989910515884932
370	3040	32966	0.989910515884932
371	3031	32966	0.989910515884932
372	2993	32966	0.989910515884932
373	2988	32966	0.989910515884932
374	2987	32966	0.989910515884932
375	2984	32966	0.989910515884932
376	2981	32966	0.989910515884932
377	2956	32966	0.989910515884932
378	2949	32966	0.989910515884932
379	2939	32966	0.989910515884932
380	2923	32966	0.989910515884932
381	2917	32966	0.989910515884932
382	2916	32966	0.989910515884932
383	2916	32966	0.989910515884932
384	2916	32966	0.989910515884932
385	2909	32966	0.989910515884932
386	2905	32966	0.989910515884932
387	2902	32966	0.989910515884932
388	2899	32966	0.989910515884932
389	2894	32966	0.989910515884932
390	2892	32966	0.989910515884932
391	2876	32966	0.989910515884932
392	2869	32966	0.989910515884932
393	2866	32966	0.989910515884932
394	2863	32966	0.989910515884932
395	2862	32966	0.989910515884932
396	2862	32966	0.989910515884932
397	2862	32966	0.989910515884932
398	2861	32966	0.989910515884932
399	2861	32966	0.989910515884932
400	2854	32966	0.989910515884932
401	2846	32966	0.989910515884932
402	2835	32966	0.989910515884932
403	2831	32966	0.989910515884932
404	2803	32966	0.989910515884932
405	2803	32966	0.989910515884932
406	2803	32966	0.989910515884932
407	2800	32966	0.989910515884932
408	2794	32966	0.989910515884932
409	2788	32966	0.989910515884932
410	2786	32966	0.989910515884932
411	2786	32966	0.989910515884932
412	2782	32966	0.989910515884932
413	2780	32966	0.989910515884932
414	2776	32966	0.989910515884932
415	2774	32966	0.989910515884932
416	2773	32966	0.989910515884932
417	2750	32966	0.989910515884932
418	2749	32966	0.989910515884932
419	2736	32966	0.989910515884932
420	2730	32966	0.989910515884932
421	2728	32966	0.989910515884932
422	2717	32966	0.989910515884932
423	2713	32966	0.989910515884932
424	2713	32966	0.989910515884932
425	2704	32966	0.989910515884932
426	2674	32966	0.989910515884932
427	2662	32966	0.989910515884932
428	2661	32966	0.989910515884932
429	2660	32966	0.989910515884932
430	2659	32966	0.989910515884932
431	2647	32966	0.989910515884932
432	2645	32966	0.989910515884932
433	2638	32966	0.989910515884932
434	2618	32966	0.989910515884932
435	2598	32966	0.989910515884932
436	2595	32966	0.989910515884932
437	2586	32966	0.989910515884932
438	2581	32966	0.989910515884932
439	2552	32966	0.989910515884932
440	2542	32966	0.989910515884932
441	2536	32966	0.989910515884932
442	2531	32966	0.989910515884932
443	2524	32966	0.989910515884932
444	2519	32966	0.989910515884932
445	2518	32966	0.989910515884932
446	2515	32966	0.989910515884932
447	2515	32966	0.989910515884932
448	2512	32966	0.989910515884932
449	2511	32966	0.989910515884932
450	2509	32966	0.989910515884932
451	2507	32966	0.989910515884932
452	2502	32966	0.989910515884932
453	2501	32966	0.989910515884932
454	2498	32966	0.989910515884932
455	2497	32966	0.989910515884932
456	2497	32966	0.989910515884932
457	2497	32966	0.989910515884932
458	2494	32966	0.989910515884932
459	2482	32966	0.989910515884932
460	2482	32966	0.989910515884932
461	2474	33260	0.998738814485617
462	2463	33260	0.998738814485617
463	2462	33260	0.998738814485617
464	2456	33260	0.998738814485617
465	2449	33260	0.998738814485617
466	2449	33260	0.998738814485617
467	2436	33260	0.998738814485617
468	2416	33260	0.998738814485617
469	2415	33260	0.998738814485617
470	2409	33260	0.998738814485617
471	2406	33260	0.998738814485617
472	2399	33260	0.998738814485617
473	2377	33260	0.998738814485617
474	2373	33260	0.998738814485617
475	2368	33260	0.998738814485617
476	2368	33260	0.998738814485617
477	2355	33260	0.998738814485617
478	2351	33260	0.998738814485617
479	2348	33260	0.998738814485617
480	2344	33260	0.998738814485617
481	2344	33260	0.998738814485617
482	2327	33260	0.998738814485617
483	2325	33260	0.998738814485617
484	2324	33260	0.998738814485617
485	2321	33260	0.998738814485617
486	2319	33260	0.998738814485617
487	2313	33260	0.998738814485617
488	2312	33260	0.998738814485617
489	2308	33260	0.998738814485617
490	2305	33260	0.998738814485617
491	2301	33260	0.998738814485617
492	2300	33260	0.998738814485617
493	2288	33260	0.998738814485617
494	2281	33260	0.998738814485617
495	2276	33260	0.998738814485617
496	2265	33260	0.998738814485617
497	2258	33260	0.998738814485617
498	2256	33260	0.998738814485617
499	2251	33260	0.998738814485617
500	2247	33260	0.998738814485617
501	2234	33260	0.998738814485617
502	2231	33260	0.998738814485617
503	2224	33260	0.998738814485617
504	2224	33260	0.998738814485617
505	2218	33260	0.998738814485617
506	2211	33260	0.998738814485617
507	2208	33260	0.998738814485617
508	2207	33260	0.998738814485617
509	2206	33260	0.998738814485617
510	2204	33260	0.998738814485617
511	2202	33260	0.998738814485617
512	2199	33260	0.998738814485617
513	2196	33261	0.998768842712149
514	2183	33261	0.998768842712149
515	2179	33261	0.998768842712149
516	2162	33261	0.998768842712149
517	2160	33261	0.998768842712149
518	2157	33261	0.998768842712149
519	2152	33261	0.998768842712149
520	2151	33261	0.998768842712149
521	2150	33261	0.998768842712149
522	2147	33261	0.998768842712149
523	2141	33261	0.998768842712149
524	2137	33261	0.998768842712149
525	2126	33261	0.998768842712149
526	2121	33261	0.998768842712149
527	2105	33261	0.998768842712149
528	2104	33261	0.998768842712149
529	2102	33261	0.998768842712149
530	2080	33261	0.998768842712149
531	2066	33261	0.998768842712149
532	2065	33261	0.998768842712149
533	2063	33261	0.998768842712149
534	2062	33261	0.998768842712149
535	2062	33261	0.998768842712149
536	2053	33261	0.998768842712149
537	2052	33261	0.998768842712149
538	2051	33261	0.998768842712149
539	2046	33261	0.998768842712149
540	2042	33261	0.998768842712149
541	2039	33261	0.998768842712149
542	2031	33261	0.998768842712149
543	2022	33261	0.998768842712149
544	2019	33261	0.998768842712149
545	2018	33261	0.998768842712149
546	2014	33261	0.998768842712149
547	2013	33261	0.998768842712149
548	2008	33263	0.998828899165215
549	2000	33263	0.998828899165215
550	1994	33263	0.998828899165215
551	1985	33263	0.998828899165215
552	1975	33263	0.998828899165215
553	1975	33263	0.998828899165215
554	1975	33263	0.998828899165215
555	1973	33263	0.998828899165215
556	1964	33263	0.998828899165215
557	1950	33263	0.998828899165215
558	1949	33263	0.998828899165215
559	1946	33263	0.998828899165215
560	1945	33263	0.998828899165215
561	1934	33263	0.998828899165215
562	1932	33263	0.998828899165215
563	1931	33263	0.998828899165215
564	1923	33263	0.998828899165215
565	1920	33263	0.998828899165215
566	1916	33263	0.998828899165215
567	1915	33264	0.998858927391748
568	1915	33264	0.998858927391748
569	1911	33264	0.998858927391748
570	1905	33264	0.998858927391748
571	1901	33264	0.998858927391748
572	1891	33264	0.998858927391748
573	1885	33264	0.998858927391748
574	1876	33264	0.998858927391748
575	1869	33264	0.998858927391748
576	1867	33264	0.998858927391748
577	1860	33264	0.998858927391748
578	1857	33264	0.998858927391748
579	1854	33264	0.998858927391748
580	1843	33264	0.998858927391748
581	1830	33264	0.998858927391748
582	1828	33264	0.998858927391748
583	1819	33264	0.998858927391748
584	1815	33264	0.998858927391748
585	1813	33300	0.999939943546934
586	1800	33300	0.999939943546934
587	1798	33300	0.999939943546934
588	1797	33300	0.999939943546934
589	1797	33300	0.999939943546934
590	1797	33300	0.999939943546934
591	1795	33300	0.999939943546934
